game_id,date,season,home_team,away_team,home_score,away_score,total_points,home_win,margin
0022201093,2023-03-23,2022-23,ORL,NYK,111,106,217,1,5
2022200464,2023-03-23,2022-23,SLC,AUS,134,107,241,1,27
0022201094,2023-03-23,2022-23,BKN,CLE,114,116,230,0,-2
0022201096,2023-03-23,2022-23,LAC,OKC,127,105,232,1,22
0022201095,2023-03-23,2022-23,NOP,CHA,115,96,211,1,19
2022200463,2023-03-23,2022-23,WCB,CPS,126,115,241,1,11
2022200461,2023-03-23,2022-23,MNE,WES,110,97,207,1,13
2022200460,2023-03-23,2022-23,OSC,LIN,115,113,228,1,2
2022200470,2023-03-24,2022-23,SXF,MHU,119,105,224,1,14
2022200471,2023-03-24,2022-23,STO,MXC,116,104,220,1,12
0022201104,2023-03-24,2022-23,POR,CHI,96,124,220,0,-28
2022200468,2023-03-24,2022-23,GBO,RAP,118,116,234,1,2
0022201098,2023-03-24,2022-23,WAS,SAS,136,124,260,1,12
0022201105,2023-03-24,2022-23,SAC,PHX,135,127,262,1,8
0022201102,2023-03-24,2022-23,UTA,MIL,116,144,260,0,-28
0022201106,2023-03-24,2022-23,LAL,OKC,116,111,227,1,5
0022201103,2023-03-24,2022-23,GSW,PHI,120,112,232,1,8
0022201100,2023-03-24,2022-23,MEM,HOU,151,114,265,1,37
0022201099,2023-03-24,2022-23,TOR,DET,118,97,215,1,21
0022201101,2023-03-24,2022-23,DAL,CHA,109,117,226,0,-8
0022201097,2023-03-24,2022-23,BOS,IND,120,95,215,1,25
2022200469,2023-03-24,2022-23,MCC,CLC,106,113,219,0,-7
2022200467,2023-03-24,2022-23,DEL,FWN,110,114,224,0,-4
2022200472,2023-03-25,2022-23,GBO,RAP,126,137,263,0,-11
2022200479,2023-03-25,2022-23,RGV,LIN,135,116,251,1,19
0022201107,2023-03-25,2022-23,ATL,IND,143,130,273,1,13
0022201109,2023-03-25,2022-23,DEN,MIL,129,106,235,1,23
0022201110,2023-03-25,2022-23,PHX,PHI,125,105,230,1,20
2022200473,2023-03-25,2022-23,DEL,FWN,121,125,246,0,-4
2022200477,2023-03-25,2022-23,SXF,MHU,116,88,204,1,28
2022200475,2023-03-25,2022-23,BHM,CPS,122,120,242,1,2
2022200476,2023-03-25,2022-23,IWA,OSC,121,133,254,0,-12
2022200474,2023-03-25,2022-23,CCG,WES,114,105,219,1,9
2022200478,2023-03-25,2022-23,SBL,GLI,120,96,216,1,24
0022201108,2023-03-25,2022-23,MIA,BKN,100,129,229,0,-29
0022201112,2023-03-25,2022-23,LAC,NOP,110,131,241,0,-21
0022201111,2023-03-25,2022-23,SAC,UTA,121,113,234,1,8
2022200480,2023-03-25,2022-23,SCW,TEX,134,111,245,1,23
0022201114,2023-03-26,2022-23,LAL,CHI,108,118,226,0,-10
0022201120,2023-03-26,2022-23,POR,OKC,112,118,230,0,-6
0022201118,2023-03-26,2022-23,ORL,BKN,119,106,225,1,13
0022201113,2023-03-26,2022-23,CHA,DAL,110,104,214,1,6
0022201116,2023-03-26,2022-23,BOS,SAS,137,93,230,1,44
0022201119,2023-03-26,2022-23,TOR,WAS,114,104,218,1,10
0022201121,2023-03-26,2022-23,GSW,MIN,96,99,195,0,-3
0022201117,2023-03-26,2022-23,CLE,HOU,108,91,199,1,17
0022201115,2023-03-26,2022-23,ATL,MEM,119,123,242,0,-4
0022201129,2023-03-27,2022-23,LAC,CHI,124,112,236,1,12
0022201125,2023-03-27,2022-23,UTA,PHX,103,117,220,0,-14
0022201127,2023-03-27,2022-23,POR,NOP,90,124,214,0,-34
0022201126,2023-03-27,2022-23,DEN,PHI,116,111,227,1,5
0022201128,2023-03-27,2022-23,SAC,MIN,115,119,234,0,-4
0022201123,2023-03-27,2022-23,IND,DAL,104,127,231,0,-23
0022201124,2023-03-27,2022-23,NYK,HOU,137,115,252,1,22
0022201122,2023-03-27,2022-23,DET,MIL,117,126,243,0,-9
0022201135,2023-03-28,2022-23,GSW,NOP,120,109,229,1,11
0022201133,2023-03-28,2022-23,MEM,ORL,113,108,221,1,5
0022201131,2023-03-28,2022-23,ATL,CLE,120,118,238,1,2
0022201132,2023-03-28,2022-23,TOR,MIA,106,92,198,1,14
0022201134,2023-03-28,2022-23,OKC,CHA,134,137,271,0,-3
0022201130,2023-03-28,2022-23,WAS,BOS,130,111,241,1,19
0022201142,2023-03-29,2022-23,OKC,DET,107,106,213,1,1
0022201139,2023-03-29,2022-23,PHI,DAL,116,108,224,1,8
0022201144,2023-03-29,2022-23,PHX,MIN,107,100,207,1,7
0022201137,2023-03-29,2022-23,BKN,HOU,123,114,237,1,9
0022201141,2023-03-29,2022-23,MEM,LAC,132,141,273,0,-9
0022201140,2023-03-29,2022-23,CHI,LAL,110,121,231,0,-11
0022201145,2023-03-29,2022-23,POR,SAC,80,120,200,0,-40
0022201143,2023-03-29,2022-23,SAS,UTA,117,128,245,0,-11
0022201136,2023-03-29,2022-23,IND,MIL,136,149,285,0,-13
0022201138,2023-03-29,2022-23,NYK,MIA,101,92,193,1,9
0022201146,2023-03-30,2022-23,MIL,BOS,99,140,239,0,-41
0022201147,2023-03-30,2022-23,DEN,NOP,88,107,195,0,-19
0022201153,2023-03-31,2022-23,BKN,ATL,124,107,231,1,17
0022201151,2023-03-31,2022-23,WAS,ORL,109,116,225,0,-7
0022201160,2023-03-31,2022-23,PHX,DEN,100,93,193,1,7
0022201157,2023-03-31,2022-23,MIN,LAL,111,123,234,0,-12
0022201155,2023-03-31,2022-23,HOU,DET,121,115,236,1,6
0022201159,2023-03-31,2022-23,POR,SAC,114,138,252,0,-24
0022201149,2023-03-31,2022-23,IND,OKC,121,117,238,1,4
0022201150,2023-03-31,2022-23,PHI,TOR,117,110,227,1,7
0022201148,2023-03-31,2022-23,CHA,CHI,91,121,212,0,-30
0022201152,2023-03-31,2022-23,BOS,UTA,122,114,236,1,8
0022201156,2023-03-31,2022-23,MEM,LAC,108,94,202,1,14
0022201158,2023-03-31,2022-23,GSW,SAS,130,115,245,1,15
0022201154,2023-03-31,2022-23,CLE,NYK,116,130,246,0,-14
0022201161,2023-04-01,2022-23,MIA,DAL,129,122,251,1,7
0022201162,2023-04-01,2022-23,NOP,LAC,122,114,236,1,8
0022201171,2023-04-02,2022-23,HOU,LAL,109,134,243,0,-25
0022201163,2023-04-02,2022-23,CHA,TOR,108,128,236,0,-20
0022201174,2023-04-02,2022-23,MIL,PHI,117,104,221,1,13
0022201168,2023-04-02,2022-23,NYK,WAS,118,109,227,1,9
0022201173,2023-04-02,2022-23,CLE,IND,115,105,220,1,10
0022201164,2023-04-02,2022-23,BKN,UTA,111,110,221,1,1
0022201169,2023-04-02,2022-23,ORL,DET,128,102,230,1,26
0022201167,2023-04-02,2022-23,ATL,DAL,132,130,262,1,2
0022201175,2023-04-02,2022-23,DEN,GSW,112,110,222,1,2
0022201172,2023-04-02,2022-23,OKC,PHX,118,128,246,0,-10
0022201170,2023-04-02,2022-23,SAC,SAS,134,142,276,0,-8
0022201165,2023-04-02,2022-23,CHI,MEM,128,107,235,1,21
0022201166,2023-04-02,2022-23,MIN,POR,105,107,212,0,-2
0022201176,2023-04-04,2022-23,CHA,TOR,100,120,220,0,-20
0022201185,2023-04-04,2022-23,NOP,SAC,103,121,224,0,-18
0022201181,2023-04-04,2022-23,PHI,BOS,103,101,204,1,2
0022201178,2023-04-04,2022-23,ORL,CLE,113,117,230,0,-4
0022201180,2023-04-04,2022-23,BKN,MIN,102,107,209,0,-5
0022201187,2023-04-04,2022-23,GSW,OKC,136,125,261,1,11
0022201186,2023-04-04,2022-23,UTA,LAL,133,135,268,0,-2
0022201182,2023-04-04,2022-23,CHI,ATL,105,123,228,0,-18
0022201179,2023-04-04,2022-23,WAS,MIL,128,140,268,0,-12
0022201184,2023-04-04,2022-23,MEM,POR,119,109,228,1,10
0022201188,2023-04-04,2022-23,PHX,SAS,115,94,209,1,21
0022201177,2023-04-04,2022-23,DET,MIA,105,118,223,0,-13
0022201183,2023-04-04,2022-23,HOU,DEN,124,103,227,1,21
0022201190,2023-04-05,2022-23,IND,NYK,129,138,267,0,-9
0022201192,2023-04-05,2022-23,BOS,TOR,97,93,190,1,4
0022201196,2023-04-05,2022-23,LAC,LAL,125,118,243,1,7
0022201193,2023-04-05,2022-23,MIL,CHI,105,92,197,1,13
0022201195,2023-04-05,2022-23,DAL,SAC,123,119,242,1,4
0022201194,2023-04-05,2022-23,NOP,MEM,138,131,269,1,7
0022201191,2023-04-05,2022-23,ATL,WAS,134,116,250,1,18
0022201189,2023-04-05,2022-23,DET,BKN,108,123,231,0,-15
0022201198,2023-04-06,2022-23,PHI,MIA,101,129,230,0,-28
0022201199,2023-04-06,2022-23,SAS,POR,129,127,256,1,2
0022201197,2023-04-06,2022-23,ORL,CLE,94,118,212,0,-24
0022201201,2023-04-06,2022-23,PHX,DEN,119,115,234,1,4
0022201200,2023-04-06,2022-23,UTA,OKC,98,114,212,0,-16
0022201208,2023-04-07,2022-23,MIL,MEM,114,137,251,0,-23
0022201202,2023-04-07,2022-23,CHA,HOU,109,112,221,0,-3
0022201207,2023-04-07,2022-23,BKN,ORL,101,84,185,1,17
0022201210,2023-04-07,2022-23,DAL,CHI,112,115,227,0,-3
0022201204,2023-04-07,2022-23,WAS,MIA,114,108,222,1,6
0022201206,2023-04-07,2022-23,BOS,TOR,121,102,223,1,19
0022201209,2023-04-07,2022-23,NOP,NYK,113,105,218,1,8
0022201205,2023-04-07,2022-23,ATL,PHI,131,136,267,0,-5
0022201211,2023-04-07,2022-23,SAC,GSW,97,119,216,0,-22
0022201212,2023-04-07,2022-23,LAL,PHX,121,107,228,1,14
0022201203,2023-04-07,2022-23,IND,DET,115,122,237,0,-7
0022201215,2023-04-08,2022-23,LAC,POR,136,125,261,1,11
0022201213,2023-04-08,2022-23,UTA,DEN,118,114,232,1,4
0022201214,2023-04-08,2022-23,SAS,MIN,131,151,282,0,-20
0022201228,2023-04-09,2022-23,LAL,UTA,128,117,245,1,11
0022201220,2023-04-09,2022-23,NYK,IND,136,141,277,0,-5
0022201218,2023-04-09,2022-23,CLE,CHA,95,106,201,0,-11
0022201219,2023-04-09,2022-23,MIA,ORL,123,110,233,1,13
0022201222,2023-04-09,2022-23,WAS,HOU,109,114,223,0,-5
0022201221,2023-04-09,2022-23,TOR,MIL,121,105,226,1,16
0022201224,2023-04-09,2022-23,DAL,SAS,117,138,255,0,-21
0022201223,2023-04-09,2022-23,CHI,DET,103,81,184,1,22
0022201216,2023-04-09,2022-23,BOS,ATL,120,114,234,1,6
0022201227,2023-04-09,2022-23,DEN,SAC,109,95,204,1,14
0022201230,2023-04-09,2022-23,POR,GSW,101,157,258,0,-56
0022201229,2023-04-09,2022-23,PHX,LAC,114,119,233,0,-5
0022201225,2023-04-09,2022-23,MIN,NOP,113,108,221,1,5
0022201226,2023-04-09,2022-23,OKC,MEM,115,100,215,1,15
0022201217,2023-04-09,2022-23,BKN,PHI,105,134,239,0,-29
