season,game_id,date,matchup,home_team,home_abbr,home_score,home_win,home_fg_pct,home_fg3_pct,home_ft_pct,home_rebounds,home_assists,home_turnovers,away_team,away_abbr,away_score,away_win,away_fg_pct,away_fg3_pct,away_ft_pct,away_rebounds,away_assists,away_turnovers,total_points,point_differential
2023,2022300422,2024-03-14,SXF vs. MXC,Sioux Falls Skyforce,SXF,107,False,0.432,0.31,0.833,32,23,12,Mexico City Capitanes,MXC,119,True,0.512,0.333,0.882,51,29,15,226,12
2023,0022300957,2024-03-14,WAS @ HOU,Houston Rockets,HOU,135,True,0.586,0.429,0.875,47,24,17,Washington Wizards,WAS,119,False,0.495,0.316,0.789,32,29,13,254,16
2023,2022300421,2024-03-14,GBO @ MNE,Maine Celtics,MNE,76,False,0.368,0.188,0.6,38,16,12,Greensboro Swarm,GBO,98,True,0.413,0.433,0.909,54,24,15,174,22
2023,2022300425,2024-03-14,ONT @ RGV,Rio Grande Valley Vipers,RGV,112,True,0.519,0.391,0.684,52,26,20,Ontario Clippers,ONT,100,False,0.424,0.162,0.625,39,22,14,212,12
2023,2022300423,2024-03-14,TEX @ AUS,Austin Spurs,AUS,115,True,0.415,0.41,0.8,46,24,12,Texas Legends,TEX,113,False,0.494,0.432,0.6,50,24,18,228,2
2023,2022300424,2024-03-14,WCB vs. GRG,Windy City Bulls,WCB,116,True,0.495,0.436,0.5,51,32,12,Grand Rapids Gold,GRG,95,False,0.388,0.25,0.688,43,27,16,211,21
2023,0022300958,2024-03-14,MIL vs. PHI,Milwaukee Bucks,MIL,114,True,0.542,0.444,0.833,37,29,14,Philadelphia 76ers,PHI,105,False,0.494,0.486,0.714,30,20,11,219,9
2023,0022300955,2024-03-14,PHX @ BOS,Boston Celtics,BOS,127,True,0.528,0.5,0.727,33,31,8,Phoenix Suns,PHX,112,False,0.475,0.355,0.7,51,27,13,239,15
2023,0022300960,2024-03-14,POR vs. NYK,Portland Trail Blazers,POR,93,False,0.405,0.333,0.875,45,19,17,New York Knicks,NYK,105,True,0.437,0.207,0.885,50,16,12,198,12
2023,2022300432,2024-03-15,SBL @ RCR,Rip City Remix,RCR,116,True,0.41,0.32,1.0,54,32,17,South Bay Lakers,SBL,112,False,0.415,0.326,0.786,50,22,21,228,4
2023,2022300427,2024-03-15,DEL vs. BHM,Delaware Blue Coats,DEL,132,True,0.529,0.425,0.889,31,28,14,Birmingham Squadron,BHM,126,False,0.576,0.333,1.0,39,30,22,258,6
2023,2022300428,2024-03-15,LIN @ OSC,Osceola Magic,OSC,123,True,0.518,0.355,0.929,37,28,11,Long Island Nets,LIN,117,False,0.471,0.359,0.722,48,32,16,240,6
2023,0022300966,2024-03-15,ATL @ UTA,Utah Jazz,UTA,124,True,0.511,0.389,0.9,49,24,11,Atlanta Hawks,ATL,122,False,0.446,0.513,0.741,41,32,9,246,2
2023,0022300963,2024-03-15,TOR vs. ORL,Toronto Raptors,TOR,103,False,0.469,0.412,0.65,40,24,15,Orlando Magic,ORL,113,True,0.5,0.452,0.864,39,25,14,216,10
2023,2022300426,2024-03-15,RAP @ CLC,Cleveland Charge,CLC,116,True,0.535,0.452,0.5,37,31,13,Raptors 905,RAP,106,False,0.463,0.314,0.789,44,22,20,222,10
2023,2022300429,2024-03-15,OKL @ MHU,Memphis Hustle,MHU,90,False,0.33,0.244,0.692,45,20,5,Oklahoma City Blue,OKL,107,True,0.443,0.325,0.625,69,24,14,197,17
2023,0022300965,2024-03-15,SAS vs. DEN,San Antonio Spurs,SAS,106,False,0.457,0.379,0.778,44,23,16,Denver Nuggets,DEN,117,True,0.551,0.4,0.75,40,37,12,223,11
2023,0022300964,2024-03-15,NOP vs. LAC,New Orleans Pelicans,NOP,112,True,0.483,0.371,0.75,40,28,8,LA Clippers,LAC,104,False,0.481,0.364,0.947,37,18,12,216,8
2023,2022300431,2024-03-15,WIS vs. MCC,Wisconsin Herd,WIS,106,False,0.463,0.2,0.667,45,26,9,Motor City Cruise,MCC,109,True,0.489,0.333,0.563,45,20,9,215,3
2023,0022300961,2024-03-15,CHA vs. PHX,Charlotte Hornets,CHA,96,False,0.372,0.162,0.741,48,20,4,Phoenix Suns,PHX,107,True,0.46,0.289,0.8,57,31,10,203,11
2023,2022300430,2024-03-15,WCB vs. CPS,Windy City Bulls,WCB,98,True,0.438,0.387,0.813,42,23,16,College Park Skyhawks,CPS,94,False,0.418,0.323,0.769,38,21,12,192,4
2023,2022300433,2024-03-15,GLI @ SCW,Santa Cruz Warriors,SCW,102,True,0.409,0.302,0.917,49,21,9,G League Ignite,GLI,88,False,0.411,0.265,0.6,44,25,9,190,14
2023,0022300962,2024-03-15,MIA @ DET,Detroit Pistons,DET,95,False,0.429,0.263,0.867,48,27,17,Miami Heat,MIA,108,True,0.473,0.206,0.714,44,23,8,203,13
2023,2022300435,2024-03-16,DEL vs. BHM,Delaware Blue Coats,DEL,111,False,0.451,0.333,0.769,39,30,10,Birmingham Squadron,BHM,115,True,0.5,0.393,0.833,48,22,15,226,4
2023,0022300971,2024-03-16,WAS @ CHI,Chicago Bulls,CHI,127,True,0.576,0.333,0.724,51,33,15,Washington Wizards,WAS,98,False,0.429,0.406,0.591,32,27,15,225,29
2023,2022300434,2024-03-16,SLC @ GRG,Grand Rapids Gold,GRG,110,False,0.432,0.415,0.692,43,29,14,Salt Lake City Stars,SLC,115,True,0.489,0.394,0.75,50,22,13,225,5
2023,0022300974,2024-03-16,MIN @ UTA,Utah Jazz,UTA,100,False,0.458,0.231,0.857,51,23,15,Minnesota Timberwolves,MIN,119,True,0.473,0.463,0.8,44,31,8,219,19
2023,2022300440,2024-03-16,SCW vs. GLI,Santa Cruz Warriors,SCW,131,True,0.511,0.452,0.833,44,37,6,G League Ignite,GLI,107,False,0.427,0.31,0.867,41,26,12,238,24
2023,0022300973,2024-03-16,GSW @ LAL,Los Angeles Lakers,LAL,121,False,0.511,0.353,0.833,39,32,9,Golden State Warriors,GSW,128,True,0.526,0.412,0.8,45,38,7,249,7
2023,2022300441,2024-03-16,AUS vs. CCG,Austin Spurs,AUS,115,True,0.449,0.324,0.737,50,27,15,Capital City Go-Go,CCG,100,False,0.474,0.364,0.692,41,24,20,215,15
2023,2022300437,2024-03-16,MXC @ IWA,Iowa Wolves,IWA,96,False,0.457,0.344,0.571,34,23,14,Mexico City Capitanes,MXC,118,True,0.5,0.314,0.75,55,25,13,214,22
2023,0022300968,2024-03-16,IND vs. BKN,Indiana Pacers,IND,121,True,0.476,0.2,0.938,50,21,10,Brooklyn Nets,BKN,100,False,0.429,0.4,0.774,45,18,20,221,21
2023,2022300439,2024-03-16,RGV vs. ONT,Rio Grande Valley Vipers,RGV,102,False,0.438,0.333,0.7,40,27,18,Ontario Clippers,ONT,117,True,0.513,0.387,0.8,42,25,18,219,15
2023,0022300967,2024-03-16,HOU vs. CLE,Houston Rockets,HOU,117,True,0.48,0.357,0.667,48,28,9,Cleveland Cavaliers,CLE,103,False,0.451,0.316,0.85,45,22,15,220,14
2023,0022300975,2024-03-16,NYK @ SAC,Sacramento Kings,SAC,91,False,0.353,0.27,0.808,42,22,12,New York Knicks,NYK,98,True,0.43,0.282,0.813,52,19,14,189,7
2023,0022300969,2024-03-16,PHI vs. CHA,Philadelphia 76ers,PHI,109,True,0.444,0.317,0.96,41,25,15,Charlotte Hornets,CHA,98,False,0.451,0.323,0.778,40,21,16,207,11
2023,2022300438,2024-03-16,MCC @ WIS,Wisconsin Herd,WIS,100,False,0.395,0.391,0.875,45,20,16,Motor City Cruise,MCC,104,True,0.4,0.282,0.765,45,19,9,204,4
2023,0022300970,2024-03-16,NOP vs. POR,New Orleans Pelicans,NOP,126,True,0.536,0.394,0.9,39,36,9,Portland Trail Blazers,POR,107,False,0.5,0.364,0.917,36,23,19,233,19
2023,0022300972,2024-03-16,OKC @ MEM,Memphis Grizzlies,MEM,112,False,0.457,0.409,0.769,36,34,14,Oklahoma City Thunder,OKC,118,True,0.517,0.343,0.762,45,25,11,230,6
2023,2022300436,2024-03-16,LIN @ OSC,Osceola Magic,OSC,125,True,0.521,0.472,0.857,50,34,16,Long Island Nets,LIN,117,False,0.44,0.371,0.786,47,31,11,242,8
2023,2022300443,2024-03-17,MHU vs. OKL,Memphis Hustle,MHU,116,False,0.449,0.5,1.0,40,24,15,Oklahoma City Blue,OKL,126,True,0.549,0.333,0.667,45,36,12,242,10
2023,0022300980,2024-03-17,WAS vs. BOS,Washington Wizards,WAS,104,False,0.461,0.294,0.857,40,24,16,Boston Celtics,BOS,130,True,0.494,0.48,0.833,43,30,14,234,26
2023,0022300981,2024-03-17,BKN @ SAS,San Antonio Spurs,SAS,122,True,0.465,0.243,0.913,50,30,17,Brooklyn Nets,BKN,115,False,0.461,0.258,0.684,48,29,12,237,7
2023,2022300445,2024-03-17,RAP @ CLC,Cleveland Charge,CLC,123,True,0.489,0.452,0.667,41,28,16,Raptors 905,RAP,120,False,0.444,0.406,0.667,57,28,15,243,3
2023,0022300978,2024-03-17,DAL vs. DEN,Dallas Mavericks,DAL,107,True,0.42,0.257,0.667,60,22,11,Denver Nuggets,DEN,105,False,0.44,0.429,0.864,37,26,7,212,2
2023,2022300447,2024-03-17,SXF vs. CPS,Sioux Falls Skyforce,SXF,96,True,0.474,0.31,0.692,46,21,17,College Park Skyhawks,CPS,91,False,0.378,0.25,0.583,45,19,14,187,5
2023,0022300977,2024-03-17,DET vs. MIA,Detroit Pistons,DET,101,False,0.458,0.389,0.786,44,24,12,Miami Heat,MIA,104,True,0.449,0.343,0.75,47,24,9,205,3
2023,0022300976,2024-03-17,PHX @ MIL,Milwaukee Bucks,MIL,140,True,0.543,0.585,1.0,35,35,10,Phoenix Suns,PHX,129,False,0.586,0.424,0.867,39,36,12,269,11
2023,0022300979,2024-03-17,TOR @ ORL,Orlando Magic,ORL,111,True,0.506,0.306,0.7,39,22,13,Toronto Raptors,TOR,96,False,0.44,0.258,0.933,37,23,18,207,15
2023,2022300448,2024-03-17,RCR @ STO,Stockton Kings,STO,106,True,0.348,0.463,0.867,48,24,13,Rip City Remix,RCR,104,False,0.406,0.292,0.818,62,26,17,210,2
2023,2022300446,2024-03-17,MXC @ IWA,Iowa Wolves,IWA,117,False,0.448,0.351,0.909,42,23,12,Mexico City Capitanes,MXC,122,True,0.512,0.333,0.714,53,32,17,239,5
2023,2022300442,2024-03-17,MNE vs. GBO,Maine Celtics,MNE,106,True,0.457,0.27,0.692,47,18,13,Greensboro Swarm,GBO,101,False,0.419,0.281,0.87,35,23,15,207,5
2023,2022300444,2024-03-17,CCG @ AUS,Austin Spurs,AUS,120,True,0.538,0.571,0.75,44,28,18,Capital City Go-Go,CCG,112,False,0.451,0.278,0.706,38,25,9,232,8
2023,0022300982,2024-03-17,ATL @ LAC,LA Clippers,LAC,93,False,0.378,0.306,0.897,40,17,15,Atlanta Hawks,ATL,110,True,0.488,0.5,0.917,45,32,14,203,17
2023,0022300985,2024-03-18,PHI vs. MIA,Philadelphia 76ers,PHI,98,True,0.435,0.361,0.917,46,23,12,Miami Heat,MIA,91,False,0.393,0.364,0.643,49,23,15,189,7
2023,2022300449,2024-03-18,FWN vs. DEL,Fort Wayne Mad Ants,FWN,115,True,0.516,0.25,0.769,54,25,16,Delaware Blue Coats,DEL,108,False,0.433,0.349,0.625,42,29,10,223,7
2023,2022300450,2024-03-18,MCC @ TEX,Texas Legends,TEX,122,True,0.506,0.441,0.813,51,26,21,Motor City Cruise,MCC,102,False,0.39,0.235,0.875,40,14,13,224,20
2023,0022300988,2024-03-18,GSW vs. NYK,Golden State Warriors,GSW,112,False,0.477,0.389,0.778,39,29,13,New York Knicks,NYK,119,True,0.484,0.378,0.85,44,29,10,231,7
2023,0022300984,2024-03-18,DET @ BOS,Boston Celtics,BOS,119,True,0.453,0.449,0.846,53,30,9,Detroit Pistons,DET,94,False,0.429,0.31,0.867,43,21,12,213,25
2023,0022300983,2024-03-18,IND vs. CLE,Indiana Pacers,IND,103,False,0.462,0.237,0.625,45,28,11,Cleveland Cavaliers,CLE,108,True,0.475,0.375,0.714,39,27,14,211,5
2023,0022300987,2024-03-18,UTA vs. MIN,Utah Jazz,UTA,104,False,0.464,0.438,0.857,47,25,17,Minnesota Timberwolves,MIN,114,True,0.484,0.39,0.833,35,27,9,218,10
2023,0022300986,2024-03-18,CHI vs. POR,Chicago Bulls,CHI,110,True,0.441,0.333,0.81,40,26,9,Portland Trail Blazers,POR,107,False,0.455,0.286,0.76,43,21,13,217,3
2023,0022300990,2024-03-18,LAL vs. ATL,Los Angeles Lakers,LAL,136,True,0.578,0.417,0.85,48,39,8,Atlanta Hawks,ATL,105,False,0.429,0.22,0.8,42,32,9,241,31
2023,0022300989,2024-03-18,SAC vs. MEM,Sacramento Kings,SAC,121,True,0.447,0.314,0.813,59,30,17,Memphis Grizzlies,MEM,111,False,0.378,0.342,0.8,49,22,12,232,10
2023,2022300455,2024-03-19,AUS @ RGV,Rio Grande Valley Vipers,RGV,102,True,0.432,0.25,0.733,47,22,17,Austin Spurs,AUS,98,False,0.427,0.29,0.867,48,19,27,200,4
2023,0022300993,2024-03-19,NOP @ BKN,Brooklyn Nets,BKN,91,False,0.369,0.3,0.773,42,19,13,New Orleans Pelicans,NOP,104,True,0.506,0.294,0.769,48,29,13,195,13
2023,2022300453,2024-03-19,OSC @ BHM,Birmingham Squadron,BHM,118,False,0.464,0.304,0.8,36,32,14,Osceola Magic,OSC,142,True,0.543,0.533,0.667,50,32,14,260,24
2023,2022300452,2024-03-19,WES @ RAP,Raptors 905,RAP,106,False,0.466,0.286,0.4,51,21,14,Westchester Knicks,WES,134,True,0.553,0.394,0.688,44,27,8,240,28
2023,2022300456,2024-03-19,ONT vs. RCR,Ontario Clippers,ONT,89,False,0.363,0.341,0.714,42,22,14,Rip City Remix,RCR,123,True,0.505,0.462,0.857,56,22,10,212,34
2023,2022300454,2024-03-19,SXF @ MHU,Memphis Hustle,MHU,107,False,0.406,0.4,0.714,44,29,8,Sioux Falls Skyforce,SXF,121,True,0.582,0.405,0.727,46,29,19,228,14
2023,0022300995,2024-03-19,DEN @ MIN,Minnesota Timberwolves,MIN,112,False,0.477,0.343,0.696,37,25,7,Denver Nuggets,DEN,115,True,0.519,0.519,0.773,49,26,17,227,3
2023,2022300451,2024-03-19,GRG vs. SLC,Grand Rapids Gold,GRG,109,False,0.447,0.405,0.833,34,31,14,Salt Lake City Stars,SLC,127,True,0.557,0.4,0.611,54,26,19,236,18
2023,0022300992,2024-03-19,WAS vs. HOU,Washington Wizards,WAS,114,False,0.429,0.385,0.75,44,24,10,Houston Rockets,HOU,137,True,0.516,0.333,0.833,47,25,7,251,23
2023,0022300994,2024-03-19,SAS vs. DAL,San Antonio Spurs,SAS,107,False,0.438,0.359,0.714,48,31,15,Dallas Mavericks,DAL,113,True,0.484,0.333,0.882,40,31,9,220,6
2023,0022300991,2024-03-19,CHA @ ORL,Orlando Magic,ORL,112,True,0.543,0.353,0.923,41,32,16,Charlotte Hornets,CHA,92,False,0.481,0.31,0.778,30,19,17,204,20
2023,0022300996,2024-03-20,MIA @ CLE,Cleveland Cavaliers,CLE,104,False,0.467,0.357,0.864,37,30,11,Miami Heat,MIA,107,True,0.458,0.361,0.947,37,19,7,211,3
2023,0022301002,2024-03-20,PHX vs. PHI,Phoenix Suns,PHX,115,True,0.5,0.487,0.75,55,34,23,Philadelphia 76ers,PHI,102,False,0.432,0.351,0.389,40,33,9,217,13
2023,2022300458,2024-03-20,WIS @ CCG,Capital City Go-Go,CCG,111,False,0.449,0.29,1.0,40,19,14,Wisconsin Herd,WIS,125,True,0.534,0.457,0.8,41,33,13,236,14
2023,0022300998,2024-03-20,MIL @ BOS,Boston Celtics,BOS,122,True,0.471,0.45,0.828,37,25,9,Milwaukee Bucks,MIL,119,False,0.536,0.486,0.857,41,20,14,241,3
2023,0022300999,2024-03-20,SAC @ TOR,Toronto Raptors,TOR,89,False,0.413,0.323,0.722,31,21,21,Sacramento Kings,SAC,123,True,0.516,0.3,0.833,53,32,15,212,34
2023,0022301000,2024-03-20,OKC vs. UTA,Oklahoma City Thunder,OKC,119,True,0.489,0.294,0.793,45,29,10,Utah Jazz,UTA,107,False,0.444,0.278,0.944,47,20,15,226,12
2023,0022301003,2024-03-20,POR vs. LAC,Portland Trail Blazers,POR,103,False,0.481,0.441,0.667,38,21,17,LA Clippers,LAC,116,True,0.523,0.419,0.867,42,29,11,219,13
2023,0022300997,2024-03-20,IND @ DET,Detroit Pistons,DET,103,False,0.411,0.217,0.8,46,23,15,Indiana Pacers,IND,122,True,0.568,0.379,0.611,40,38,12,225,19
2023,2022300457,2024-03-20,LIN vs. FWN,Long Island Nets,LIN,110,True,0.482,0.342,0.769,33,30,13,Fort Wayne Mad Ants,FWN,106,False,0.424,0.308,1.0,51,20,19,216,4
2023,0022301001,2024-03-20,MEM @ GSW,Golden State Warriors,GSW,137,True,0.58,0.487,0.333,48,43,6,Memphis Grizzlies,MEM,116,False,0.438,0.367,0.778,45,29,10,253,21
2023,2022300467,2024-03-21,STO vs. SCW,Stockton Kings,STO,131,True,0.5,0.396,0.789,43,29,11,Santa Cruz Warriors,SCW,122,False,0.443,0.343,0.952,47,31,11,253,9
2023,2022300465,2024-03-21,SBL @ RGV,Rio Grande Valley Vipers,RGV,129,True,0.515,0.386,0.4,58,37,20,South Bay Lakers,SBL,113,False,0.452,0.222,0.706,42,24,18,242,16
2023,2022300464,2024-03-21,MHU vs. CLC,Memphis Hustle,MHU,106,True,0.413,0.368,0.786,47,30,14,Cleveland Charge,CLC,103,False,0.447,0.298,0.727,46,26,15,209,3
2023,2022300463,2024-03-21,BHM vs. OSC,Birmingham Squadron,BHM,133,False,0.447,0.366,0.824,33,26,7,Osceola Magic,OSC,168,True,0.555,0.389,0.882,63,39,11,301,35
2023,2022300459,2024-03-21,FWN @ LIN,Long Island Nets,LIN,98,False,0.421,0.229,0.636,37,25,13,Fort Wayne Mad Ants,FWN,127,True,0.49,0.423,0.75,67,30,19,225,29
2023,2022300462,2024-03-21,MXC @ AUS,Austin Spurs,AUS,120,False,0.524,0.333,0.765,32,24,16,Mexico City Capitanes,MXC,125,True,0.571,0.545,0.833,38,28,18,245,5
2023,0022301005,2024-03-21,WAS vs. SAC,Washington Wizards,WAS,109,True,0.506,0.4,0.739,45,20,19,Sacramento Kings,SAC,102,False,0.43,0.282,0.895,37,21,15,211,7
2023,0022301006,2024-03-21,HOU vs. CHI,Houston Rockets,HOU,127,True,0.505,0.378,0.8,49,27,14,Chicago Bulls,CHI,117,False,0.452,0.387,0.84,43,23,11,244,10
2023,2022300466,2024-03-21,RCR @ ONT,Ontario Clippers,ONT,99,False,0.468,0.25,0.889,42,26,19,Rip City Remix,RCR,114,True,0.483,0.391,0.714,45,28,13,213,15
2023,0022301008,2024-03-21,DAL vs. UTA,Dallas Mavericks,DAL,113,True,0.5,0.313,0.607,43,33,13,Utah Jazz,UTA,97,False,0.458,0.133,0.895,38,29,18,210,16
2023,0022301007,2024-03-21,MIL vs. BKN,Milwaukee Bucks,MIL,115,True,0.473,0.39,0.867,40,27,10,Brooklyn Nets,BKN,108,False,0.446,0.295,0.813,49,29,14,223,7
2023,0022301009,2024-03-21,NYK @ DEN,Denver Nuggets,DEN,113,True,0.536,0.3,0.85,42,31,9,New York Knicks,NYK,100,False,0.481,0.355,0.765,31,28,9,213,13
2023,2022300461,2024-03-21,DEL @ MCC,Motor City Cruise,MCC,109,False,0.453,0.368,0.75,44,22,12,Delaware Blue Coats,DEL,121,True,0.515,0.419,0.333,57,26,15,230,12
2023,2022300460,2024-03-21,WES @ MNE,Maine Celtics,MNE,122,True,0.505,0.351,0.7,46,31,15,Westchester Knicks,WES,118,False,0.434,0.361,0.667,52,17,18,240,4
2023,0022301010,2024-03-21,PHX vs. ATL,Phoenix Suns,PHX,128,True,0.554,0.537,0.889,38,28,17,Atlanta Hawks,ATL,115,False,0.44,0.343,0.793,36,27,8,243,13
2023,0022301004,2024-03-21,ORL vs. NOP,Orlando Magic,ORL,121,True,0.547,0.389,0.684,40,33,14,New Orleans Pelicans,NOP,106,False,0.538,0.3,0.762,33,24,18,227,15
2023,2022300468,2024-03-22,CCG vs. WCB,Capital City Go-Go,CCG,129,True,0.5,0.405,0.864,43,23,16,Windy City Bulls,WCB,107,False,0.482,0.37,0.846,33,24,16,236,22
2023,0022301014,2024-03-22,MIN vs. CLE,Minnesota Timberwolves,MIN,104,True,0.482,0.519,0.5,46,27,11,Cleveland Cavaliers,CLE,91,False,0.42,0.241,0.842,41,22,12,195,13
2023,0022301015,2024-03-22,SAS vs. MEM,San Antonio Spurs,SAS,97,False,0.389,0.184,0.696,56,24,16,Memphis Grizzlies,MEM,99,True,0.402,0.353,0.677,51,18,17,196,2
2023,2022300470,2024-03-22,SLC @ GLI,G League Ignite,GLI,108,False,0.457,0.409,0.615,44,27,8,Salt Lake City Stars,SLC,120,True,0.523,0.435,0.579,44,29,8,228,12
2023,0022301011,2024-03-22,BOS @ DET,Detroit Pistons,DET,102,False,0.506,0.29,0.692,42,25,18,Boston Celtics,BOS,129,True,0.528,0.356,0.704,35,31,7,231,27
2023,0022301013,2024-03-22,MIA vs. NOP,Miami Heat,MIA,88,False,0.36,0.277,0.867,34,22,4,New Orleans Pelicans,NOP,111,True,0.512,0.5,0.75,56,25,12,199,23
2023,0022301012,2024-03-22,TOR vs. OKC,Toronto Raptors,TOR,103,False,0.526,0.367,0.706,36,34,27,Oklahoma City Thunder,OKC,123,True,0.505,0.375,0.789,46,27,15,226,20
2023,0022301017,2024-03-22,POR vs. LAC,Portland Trail Blazers,POR,117,False,0.484,0.364,0.6,41,29,10,LA Clippers,LAC,125,True,0.571,0.424,0.852,40,26,17,242,8
2023,0022301018,2024-03-22,PHI @ LAL,Los Angeles Lakers,LAL,101,True,0.438,0.387,0.758,54,22,21,Philadelphia 76ers,PHI,94,False,0.344,0.216,0.833,42,20,8,195,7
2023,2022300469,2024-03-22,OKL @ GBO,Greensboro Swarm,GBO,113,True,0.438,0.5,0.9,46,28,11,Oklahoma City Blue,OKL,110,False,0.506,0.389,0.538,46,28,17,223,3
2023,0022301016,2024-03-22,GSW vs. IND,Golden State Warriors,GSW,111,False,0.406,0.292,0.688,64,24,14,Indiana Pacers,IND,123,True,0.485,0.417,0.75,50,32,11,234,12
2023,0022301022,2024-03-23,WAS vs. TOR,Washington Wizards,WAS,112,True,0.478,0.314,0.684,55,28,17,Toronto Raptors,TOR,109,False,0.426,0.242,0.808,42,27,12,221,3
2023,2022300472,2024-03-23,GBO vs. OKL,Greensboro Swarm,GBO,95,False,0.422,0.406,0.778,44,22,16,Oklahoma City Blue,OKL,112,True,0.434,0.395,0.882,44,26,12,207,17
2023,0022301026,2024-03-23,POR vs. DEN,Portland Trail Blazers,POR,111,False,0.462,0.357,0.882,45,27,15,Denver Nuggets,DEN,114,True,0.451,0.333,0.727,49,25,13,225,3
2023,0022301024,2024-03-23,UTA @ HOU,Houston Rockets,HOU,147,True,0.557,0.551,0.857,44,31,9,Utah Jazz,UTA,119,False,0.449,0.297,0.848,40,24,10,266,28
2023,2022300471,2024-03-23,WIS @ RAP,Raptors 905,RAP,85,False,0.372,0.194,0.474,52,21,18,Wisconsin Herd,WIS,105,True,0.44,0.372,0.857,49,27,14,190,20
2023,2022300473,2024-03-23,GRG @ MCC,Motor City Cruise,MCC,101,True,0.453,0.345,0.692,52,23,16,Grand Rapids Gold,GRG,92,False,0.422,0.214,0.714,42,18,16,193,9
2023,0022301020,2024-03-23,ORL vs. SAC,Orlando Magic,ORL,107,False,0.477,0.286,0.722,49,27,13,Sacramento Kings,SAC,109,True,0.437,0.375,0.857,42,26,7,216,2
2023,2022300476,2024-03-23,SCW @ STO,Stockton Kings,STO,107,True,0.432,0.385,0.6,45,25,11,Santa Cruz Warriors,SCW,100,False,0.44,0.308,1.0,56,26,17,207,7
2023,2022300477,2024-03-23,SBL @ RGV,Rio Grande Valley Vipers,RGV,116,True,0.477,0.45,0.55,53,33,24,South Bay Lakers,SBL,107,False,0.46,0.333,0.647,37,29,21,223,9
2023,2022300475,2024-03-23,SXF vs. CLC,Sioux Falls Skyforce,SXF,112,True,0.489,0.366,0.5,53,28,17,Cleveland Charge,CLC,103,False,0.404,0.368,0.9,43,24,17,215,9
2023,0022301023,2024-03-23,BOS @ CHI,Chicago Bulls,CHI,113,False,0.573,0.375,0.909,29,36,7,Boston Celtics,BOS,124,True,0.512,0.438,0.882,41,28,12,237,11
2023,2022300478,2024-03-23,TEX vs. ONT,Texas Legends,TEX,99,True,0.407,0.29,0.875,52,19,19,Ontario Clippers,ONT,90,False,0.425,0.241,0.545,39,19,13,189,9
2023,0022301019,2024-03-23,NYK vs. BKN,New York Knicks,NYK,105,True,0.433,0.375,0.5,47,25,9,Brooklyn Nets,BKN,93,False,0.447,0.353,0.867,41,26,15,198,12
2023,0022301025,2024-03-23,SAS vs. PHX,San Antonio Spurs,SAS,106,False,0.471,0.273,0.81,34,27,15,Phoenix Suns,PHX,131,True,0.596,0.458,0.8,39,38,8,237,25
2023,0022301021,2024-03-23,ATL vs. CHA,Atlanta Hawks,ATL,132,True,0.556,0.476,0.857,43,40,8,Charlotte Hornets,CHA,91,False,0.417,0.282,0.714,39,25,13,223,41
2023,2022300479,2024-03-23,GLI vs. SLC,G League Ignite,GLI,87,False,0.41,0.111,0.857,37,15,19,Salt Lake City Stars,SLC,128,True,0.614,0.462,0.556,41,30,11,215,41
2023,2022300474,2024-03-23,AUS vs. RCR,Austin Spurs,AUS,111,True,0.523,0.276,0.625,46,30,16,Rip City Remix,RCR,102,False,0.432,0.383,0.5,44,27,20,213,9
2023,0022301029,2024-03-24,MIA vs. CLE,Miami Heat,MIA,121,True,0.518,0.395,0.87,44,29,9,Cleveland Cavaliers,CLE,84,False,0.417,0.31,0.75,30,24,17,205,37
2023,0022301031,2024-03-24,MIN vs. GSW,Minnesota Timberwolves,MIN,114,True,0.476,0.525,0.722,44,30,15,Golden State Warriors,GSW,110,False,0.447,0.389,0.769,41,23,12,224,4
2023,2022300482,2024-03-24,CLC @ SXF,Sioux Falls Skyforce,SXF,113,True,0.494,0.333,0.727,45,26,10,Cleveland Charge,CLC,111,False,0.488,0.281,0.714,39,31,9,224,2
2023,0022301028,2024-03-24,LAC vs. PHI,LA Clippers,LAC,107,False,0.482,0.357,0.944,37,27,13,Philadelphia 76ers,PHI,121,True,0.533,0.486,0.778,37,32,8,228,14
2023,0022301032,2024-03-24,IND @ LAL,Los Angeles Lakers,LAL,150,True,0.562,0.48,0.884,41,28,10,Indiana Pacers,IND,145,False,0.551,0.5,0.563,40,39,11,295,5
2023,2022300480,2024-03-24,WCB @ CCG,Capital City Go-Go,CCG,121,True,0.518,0.394,0.857,43,21,15,Windy City Bulls,WCB,99,False,0.451,0.25,0.786,34,13,15,220,22
2023,2022300483,2024-03-24,ONT @ TEX,Texas Legends,TEX,111,True,0.447,0.359,0.75,42,20,17,Ontario Clippers,ONT,110,False,0.464,0.351,0.846,39,27,10,221,1
2023,0022301027,2024-03-24,NOP @ DET,Detroit Pistons,DET,101,False,0.405,0.268,0.813,46,20,16,New Orleans Pelicans,NOP,114,True,0.506,0.324,0.677,41,27,10,215,13
2023,2022300484,2024-03-24,RCR @ AUS,Austin Spurs,AUS,114,True,0.549,0.292,0.6,41,27,19,Rip City Remix,RCR,102,False,0.402,0.341,0.579,46,16,17,216,12
2023,2022300481,2024-03-24,DEL vs. LIN,Delaware Blue Coats,DEL,101,False,0.451,0.375,0.6,32,23,17,Long Island Nets,LIN,119,True,0.511,0.406,0.8,52,28,18,220,18
